run_id,model,method,task,question_id,signature,corrected_f1,corrected_precision,corrected_recall,predicted_count,ground_truth_count,recovery
full-qwen3.5-397b-tier3-task6-rlm-x100-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.8000000000000002,0.8,0.8,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,omissions only,0.33333333333333337,1.0,0.2,1,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.7692307692307693,0.625,1.0,8,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,omissions only,0.5714285714285715,1.0,0.4,2,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,omissions only,0.7499999999999999,1.0,0.6,3,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,1,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.8000000000000002,0.8,0.8,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x100-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,omissions only,0.5714285714285715,1.0,0.4,2,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.8372093023255813,0.72,1.0,25,18,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.6666666666666666,0.5714285714285714,0.8,7,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.28571428571428575,0.5,0.2,2,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.8181818181818181,0.6923076923076923,1.0,26,18,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.5454545454545454,0.5,0.6,6,5,rlm-final-call
full-qwen3.5-397b-tier3-task6-rlm-x500-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.4615384615384615,0.375,0.6,8,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.6101694915254238,0.43902439024390244,1.0,41,18,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.5714285714285714,0.4444444444444444,0.8,9,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.28571428571428575,0.5,0.2,2,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.8181818181818181,0.6923076923076923,1.0,26,18,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.19999999999999998,0.1111111111111111,1.0,45,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.4000000000000001,0.4,0.4,5,5,rlm-final-call
full-qwen3.5-397b-tier3-task6-rlm-x500-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.6857142857142857,0.7058823529411765,0.6666666666666666,17,18,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-x500-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.5,0.6666666666666666,0.4,3,5,rlm-final-call
full-qwen3.5-397b-tier3-task6-rlm-x500-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,extra selections only,0.33333333333333337,0.2,1.0,25,5,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,extra selections only,0.7554129911788291,0.6069587628865979,1.0,1552,942,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.874232259283757,0.7766957689724647,0.9997838772422736,5956,4627,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.1657162026165716,0.10683391003460208,0.3692077727952167,2312,669,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r01,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,6,177,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,4,942,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.8995038427862633,0.8179405520169851,0.9991355089690944,5652,4627,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.4519897772909821,0.2990338164251208,0.9252615844544095,2070,669,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r02,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.10923463887890765,0.05832693783576362,0.8587570621468926,2606,177,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.7093856012061815,0.5499707773232028,0.9989384288747346,1711,942,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.024712398806987647,0.8656716417910447,0.012535119948130538,67,4627,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,extra selections only,0.1498152502519315,0.08097312999273784,1.0,8262,669,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r03,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,8,177,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,mixed omissions and extras,0.7096530920060332,0.5502923976608187,0.9989384288747346,1710,942,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,mixed omissions and extras,0.9180598555211559,0.8785305155046416,0.9613140263669765,5063,4627,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.1375596622200465,0.07491335643828312,0.8400597907324364,7502,669,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r04,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.0,0.0,0.0,1,177,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-acyl-chloride-with-primary-amine,extra selections only,0.7066766691672919,0.5464037122969838,1.0,1724,942,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-carboxylic-acid-with-primary-amine,extra selections only,0.8551099611901682,0.7468926553672316,1.0,6195,4627,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-primary-amine,mixed omissions and extras,0.0,0.0,0.0,8,669,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task6-rlm-xfull-r05,Qwen 3.5,rlm,tier3/task6,rxh-t3-task6-ester-with-secondary-amine,mixed omissions and extras,0.10135135135135134,0.054282267792521106,0.7627118644067796,2487,177,rlm-final-answer-box-wrapped
full-qwen3.5-397b-tier3-task7-codeact-x100-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x100-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x100-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x100-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x100-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x100-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x100-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.8292682926829268,0.7083333333333334,1.0,24,17,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,empty answer,0.0,0.0,0.0,0,17,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,mixed omissions and extras,0.8571428571428571,0.8333333333333334,0.8823529411764706,18,17,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,empty answer,0.0,0.0,0.0,0,17,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x1000-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x1000-r05,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,extra selections only,0.8947368421052632,0.8095238095238095,1.0,21,17,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r01,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r02,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,empty answer,0.0,0.0,0.0,0,8,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r03,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-azide,omissions only,0.8,1.0,0.6666666666666666,4,6,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-alcohol-to-carboxylic-acid,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-qwen3.5-397b-tier3-task7-codeact-x500-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-grignard-ketone-to-tertiary-alcohol,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitrile-to-amine,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-qwen3.5-397b-tier3-task7-codeact-x500-r04,Qwen 3.5,codeact,tier3/task7,rxh-t3-task7-nitro-groups-to-amines,exact,1.0,1.0,1.0,8,8,codeact-answer-line
